sub	ses	run	fd_mean	dvars_mean
sub-0008	ses-01	run-01	0.06805362667301948	35.38515854190585
sub-0008	ses-01	run-02	0.07478055341630306	34.7885067336395
sub-0008	ses-01	run-03	0.10218346875476461	33.20163287600459
sub-0008	ses-01	run-04	0.0953879394339839	33.46837018599311
sub-0008	ses-01	run-05	0.07638912719219285	33.35914361423651
sub-0008	ses-01	run-06	0.06924354074500572	34.823830959816306
sub-0008	ses-03	run-01	0.08298529307118252	33.97904471526981
sub-0008	ses-03	run-02	0.08519076852215839	33.22574646498278
sub-0008	ses-03	run-03	0.08703849953134327	34.159165786452355
sub-0008	ses-03	run-04	0.0837674660185763	32.83388054075775
sub-0008	ses-03	run-05	0.08997036701848447	33.764640125143515
sub-0008	ses-03	run-06	0.1141963558243398	33.49269941102182
sub-0008	ses-04	run-01	0.07063834796601604	34.175607009184844
sub-0008	ses-04	run-02	0.06981213488725599	34.094745250287026
sub-0008	ses-04	run-03	0.08508238981951775	36.991918221584385
sub-0008	ses-04	run-04	0.09231154330562569	32.996289357060846
sub-0008	ses-04	run-05	0.09102808513708917	34.5301623286385
sub-0008	ses-04	run-06	0.08170410570884036	32.87571342479908
