sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0005	ses-01	run-01	0.1080256568634902	34.54902166130884	3780.1369531730575
sub-0005	ses-01	run-02	0.10666927889024107	35.27060209758898	3762.4089649590524
sub-0005	ses-01	run-03	0.09140019787910443	35.35459457405281	3750.6295821129847
sub-0005	ses-01	run-04	0.10157244934580938	36.90406683122848	3763.8691347678327
sub-0005	ses-01	run-05	0.12494026493226172	32.07567145579793	3704.9538862664576
sub-0005	ses-01	run-06	0.11743507318599308	39.41228026980481	3732.1204048709174
sub-0005	ses-03	run-01	0.13800733081745117	30.981789532721013	3900.3120158677066
sub-0005	ses-03	run-02	0.15880462636050516	33.86245660160734	3885.0883869669333
sub-0005	ses-03	run-03	0.258276653989667	30.588769595866818	3896.889203075393
sub-0005	ses-03	run-04	0.14024829629345575	30.32622448220436	3876.6390771631745
sub-0005	ses-03	run-05	0.16420749875774968	30.424660946039037	3885.7170933201783
sub-0005	ses-03	run-06	0.13983708787600452	29.63012203444317	3849.9343316734967
sub-0005	ses-04	run-01	0.11557898217336392	34.20415960964409	3731.5841796736845
sub-0005	ses-04	run-02	0.12331523855097584	42.56095324684271	3755.5388266940317
sub-0005	ses-04	run-03	0.09250809261056253	33.273019151549946	3719.7278124564136
sub-0005	ses-04	run-04	0.09187140118254876	43.71702850746269	3747.983254653034
sub-0005	ses-04	run-05	0.13383902363145808	36.32103587141217	3755.07003251038
sub-0005	ses-04	run-06	0.12656680470723305	44.713317721010334	3755.7420604628373
