sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0033	ses-01	run-01	0.10225792211274394	38.13578551549942	3311.294477475411
sub-0033	ses-01	run-02	0.10427136947807114	36.940836623421355	3310.1311630129467
sub-0033	ses-01	run-03	0.1353422799887485	45.97296636969001	3302.1705920410677
sub-0033	ses-01	run-04	0.09325356856027552	38.21505890585533	3303.8091664264803
sub-0033	ses-01	run-05	0.11016713906681973	43.460613667049365	3318.131638300924
sub-0033	ses-01	run-06	0.13497732887370834	37.88735101377728	3271.222809951405
sub-0033	ses-03	run-01	0.13522421185005737	41.3691556130884	3443.96702185751
sub-0033	ses-03	run-02	0.11150354504227321	40.95740437543054	3446.514590001906
sub-0033	ses-03	run-03	0.12905255370493682	39.06803621584386	3471.217658435509
sub-0033	ses-03	run-04	0.12698993067859926	43.17818372445465	3452.0393924378
sub-0033	ses-03	run-05	0.16969627522135472	37.18596699196326	3453.816672024788
sub-0033	ses-03	run-06	0.19073361026865668	36.006226717566015	3439.944010947798
sub-0033	ses-04	run-01	0.16918333499196322	38.73675123765786	3651.9806600466763
sub-0033	ses-04	run-02	0.306613092337543	38.4641591653272	3668.39175620667
sub-0033	ses-04	run-03	0.169998195087256	35.81850279219288	3682.177269585811
sub-0033	ses-04	run-04	0.2516014410057405	37.998870955223886	3724.991205719564
sub-0033	ses-04	run-05	0.1813833069196326	32.35217429161883	3688.588702417295
sub-0033	ses-04	run-06	0.18489514870723303	42.51384312743973	3610.810007217747
