sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0106	ses-01	run-01	0.11116964511297354	35.99991440183697	3513.543527365366
sub-0106	ses-01	run-02	0.1388093126591274	35.56768488174512	3475.6644668767226
sub-0106	ses-01	run-03	0.09874566315154991	35.20833600803674	3476.5104507679653
sub-0106	ses-01	run-04	0.14889731958783003	34.12485679563719	3521.461158057459
sub-0106	ses-01	run-05	0.10315031580619972	34.352592950631454	3497.747813254347
sub-0106	ses-01	run-06	0.11238673643490238	34.04392762112514	3511.6033380698987
sub-0106	ses-03	run-01	0.07929177844089548	33.434026779563716	3532.964910001239
sub-0106	ses-03	run-02	0.20717679617336396	33.14241817795637	3563.8809907893724
sub-0106	ses-03	run-03	0.09046748366304246	34.08149678874856	3559.345154429303
sub-0106	ses-03	run-04	0.08382307213111362	32.29219544202066	3547.187126900917
sub-0106	ses-03	run-05	0.20000819942390352	33.16671590470723	3585.1288775012895
sub-0106	ses-03	run-06	0.08427088494718711	33.64569530769231	3589.173255060916
sub-0106	ses-04	run-01	0.22073718652123991	32.30667093111366	3585.352991182866
sub-0106	ses-04	run-02	0.09449079022755451	32.107406264064295	3563.2482627611416
sub-0106	ses-04	run-03	0.09353325238564864	33.14188757634903	3552.8485563349736
sub-0106	ses-04	run-04	0.0872883573828188	32.5190721228473	3561.5032462651734
sub-0106	ses-04	run-05	0.11162940872686562	31.437996156142365	3570.9250939932977
sub-0106	ses-04	run-06	0.28857280849299655	33.73135760275546	3543.474216085153
