sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0090	ses-01	run-01	0.12309419934029846	39.80039134443169	4087.09043962847
sub-0090	ses-01	run-02	0.13428172394741675	38.481899065442015	4086.7900540394517
sub-0090	ses-01	run-03	0.11710854479104475	35.41766110677382	4029.3242478110365
sub-0090	ses-01	run-04	0.14597844817680822	37.30658120091849	4033.798834342291
sub-0090	ses-01	run-05	0.14379473705602752	36.164386406429394	4087.901257917472
sub-0090	ses-01	run-06	0.1390410646991963	39.62107611595867	4035.433003011923
sub-0090	ses-03	run-01	0.149047352435132	33.12051268197474	3675.6577716508154
sub-0090	ses-03	run-02	0.11603487292388057	36.57549314925373	3693.450502367501
sub-0090	ses-03	run-03	0.12746032075522384	36.35106096326062	3712.3993548846297
sub-0090	ses-03	run-04	0.13623619451825483	35.530978010332944	3672.4518608678177
sub-0090	ses-03	run-05	0.1894843738231917	32.44155421584386	3603.8777980911127
sub-0090	ses-03	run-06	0.1109279266557979	33.808367549942595	3679.990994046241
sub-0090	ses-04	run-01	0.10989937756601605	34.69693274397245	3781.5925266164336
sub-0090	ses-04	run-02	0.10826937912858779	35.406308872560274	3776.708901780081
sub-0090	ses-04	run-03	0.12764287318599307	34.696657421354764	3762.155760201049
sub-0090	ses-04	run-04	0.1018848744156142	38.761124840413316	3775.2560555230475
sub-0090	ses-04	run-05	0.11507864974282431	33.41039826176808	3775.1135784447793
sub-0090	ses-04	run-06	0.1473734473777267	32.039405214695755	3771.35653979054
