sub	ses	run	fd_mean	dvars_mean	globalsignal_mean
sub-0035	ses-01	run-01	0.1472777529253731	37.118224280137774	3891.9197417879072
sub-0035	ses-01	run-02	0.15142964974879444	42.25446732721011	3913.558127567522
sub-0035	ses-01	run-03	0.11996389758576345	40.96582544661309	3897.6618933671334
sub-0035	ses-01	run-04	0.15315597936107922	43.252545370838114	3919.971160796048
sub-0035	ses-01	run-05	0.14830304919306542	37.361943687715275	3920.379564020053
sub-0035	ses-01	run-06	0.13121349696211249	40.66137577267509	3890.182729052292
sub-0035	ses-03	run-01	0.1310931464982778	36.529928431687715	3366.496177361653
sub-0035	ses-03	run-03	0.1051543949025258	38.573805311136624	3397.0870853853057
sub-0035	ses-03	run-04	0.13967986256257173	35.033996707233065	3346.416622970109
sub-0035	ses-03	run-06	0.13054336898783003	37.208484730195174	3385.9498098399863
sub-0035	ses-04	run-01	0.1494275737210103	36.75716402640643	3728.3494616734183
sub-0035	ses-04	run-02	0.15473181242365094	37.81646423536164	3699.622068366778
sub-0035	ses-04	run-03	0.1970888989862227	40.01386397244546	3704.855168823252
sub-0035	ses-04	run-04	0.14830360250975885	37.62060762227325	3665.973856169388
sub-0035	ses-04	run-05	0.12624081641848447	43.59189159816303	3680.5625306134893
sub-0035	ses-04	run-06	0.1554298190080367	36.26850705281286	3722.3286094543528
